Bedrooms,Bathrooms,SquareFootage,LotSize,YearBuilt,Location,ProximityToAmenities,CrimeRate,SchoolQuality,AvgIncome,PropertyTaxRate,HOAFees,HouseStyle,GarageSpaces,Basement,Fireplaces,HeatingType,CoolingType,RoofQuality,ExteriorQuality,KitchenQuality,TotalRooms,LotConfig,Neighborhood,ConditionOfHouse,DistanceToWork,AccessToPublicTransport,WalkScore,EnergyEfficiency,RenovatedYear,Age,SalePrice
2,2,1122,0.18709374068552287,1904,Rural,2.515191799364554,11.267352663479002,4,156525,0.832496467686598,345.94052309187487,Cape Cod,0,Yes,0,Gas,Window,1,4,1,9,Inside,South,5,13.468649894707589,4,11,4.384572805414136,2003.0,118,205017.8891056296
4,1,4123,0.15991625227128703,1919,Suburban,0.9862851696841481,57.68832749769458,4,162692,0.5559163362360732,331.531524564596,Cape Cod,2,No,2,Solar,Window,4,2,3,7,CulDSac,North,9,21.126295963909207,4,7,8.599992187818007,1999.0,103,759690.6159704598
5,2,2229,0.07588751135327436,1978,Suburban,3.7003328756411875,4.0951532149479775,7,66303,0.6245196939585547,263.3727479024699,Cape Cod,1,Yes,0,Solar,Central,1,3,1,14,CulDSac,South,8,5.651650003132572,5,21,0.2322671346111771,1988.0,44,491169.6757351125
1,1,1916,0.5474071609603802,1917,Urban,1.3355053836108237,52.73196795998597,10,49589,1.1591886464887229,47.97787747329496,Cape Cod,1,Yes,2,Gas,Window,1,4,3,4,Corner,North,8,19.449541848192617,6,90,2.5131491795875514,1973.0,105,310955.8790677223
4,1,3457,0.257346879059043,2010,Urban,2.50497047621341,88.63686470955409,10,32882,0.6625137235270158,201.0042358254307,Colonial,2,Yes,0,Oil,Central,3,2,4,5,FR3,West,2,18.02508430337496,5,40,1.2140349984274634,2011.0,12,737354.140871448
3,1,1724,0.98996017749065,1901,Urban,0.4701130188688474,83.78732701193627,2,159236,1.4221977291481889,478.65842564527605,Bungalow,0,Yes,2,Electric,None,2,1,1,9,Inside,East,1,22.79200693157934,6,40,0.3534104460972576,1970.0,121,265145.5699978585
4,2,3187,0.5957149180785956,1992,Suburban,3.12754660661898,88.27816996264968,3,185596,2.5819375780683727,497.7740376441263,Bungalow,2,No,0,Gas,Window,4,4,1,7,Inside,North,9,9.273338133203632,8,80,2.7567699767594753,1986.0,30,637005.2005355153
5,1,1623,0.18099100588820988,1912,Rural,3.3627030544597587,92.20488021271073,3,39745,1.3158006433039815,365.2490730504591,Contemporary,3,Yes,0,Oil,Window,2,3,4,6,CulDSac,Central,4,28.02838446165952,4,56,9.884762727946777,1957.0,110,310964.91656045226
1,2,1978,0.7043244137707971,1903,Suburban,1.9555036288666396,10.452788787569423,6,45861,2.319585406448429,113.75748153732252,Bungalow,3,No,0,Solar,None,3,1,4,10,Inside,West,9,28.85838154717409,3,31,2.7022917320757376,1985.0,119,315407.27567754284
1,3,3974,0.9028563881842391,1941,Urban,4.776671623573262,12.874720287571307,3,121707,0.7347749120775753,50.945323001697965,Contemporary,0,Yes,2,Electric,None,4,2,2,10,Corner,North,7,26.109646531029963,9,96,6.637058197957714,1953.0,81,759995.130217553
5,3,2119,0.7579205206011337,2008,Urban,4.383427715262135,55.70068063131286,5,84261,2.1484379685487323,207.3821795230996,Bungalow,2,No,2,Solar,Central,2,1,4,5,FR2,Central,6,17.374996101735984,3,94,1.1829889004072147,1970.0,14,525964.269821792
5,1,826,0.12261786798747529,1973,Rural,3.5689104871259745,89.39726684244292,4,163909,1.2918679581435875,428.28595117966785,Ranch,2,No,0,Gas,Window,1,4,2,11,CulDSac,West,9,12.89850398450984,8,54,6.018476300472299,1960.0,49,180709.08106609705
3,2,1491,0.9010899721330266,1960,Urban,3.5968951650193395,97.43494565240307,3,104135,2.3743821967425953,360.93211994750027,Ranch,1,Yes,1,Solar,None,4,1,4,14,FR2,North,4,2.210776347813668,5,5,9.844814831383133,2008.0,62,296350.02886185504
1,3,4672,0.8042329165669665,1994,Urban,1.3367684032165412,4.626191733999995,8,84380,0.8406300351409547,441.94611877055246,Bungalow,0,No,0,Solar,Window,3,1,3,4,Inside,Central,1,28.443220143099193,9,38,2.918375234604653,1992.0,28,915535.1894476805
4,2,2857,0.20038870510033363,2004,Urban,3.3183946323334004,35.577408420066014,10,116089,2.744708444411205,307.88815734882616,Colonial,3,Yes,1,Gas,None,1,1,1,14,FR3,East,5,28.57754963910182,3,8,8.480756163755828,1970.0,18,677632.7493122913
2,2,3388,0.09919659429617603,1907,Rural,1.0712106996540465,21.289425465999344,3,135025,1.1064430072448415,65.16418229484616,Contemporary,3,No,0,Electric,Window,3,3,4,13,Corner,West,6,1.0513094219006738,8,31,9.975713803665355,1954.0,115,613208.2361665663
2,1,996,0.5794450465485931,1966,Suburban,0.8056157972071284,75.59658489312481,6,199327,1.3828444832029412,57.39798349908204,Bungalow,0,Yes,2,Gas,None,1,4,3,10,Inside,North,6,11.028182625901243,7,35,5.88554088720744,1975.0,56,225705.14035934393
5,3,2678,0.19823402077297808,2011,Urban,4.997392681592643,64.0193868537032,7,190592,2.8754517770451042,24.00115131506464,Contemporary,3,Yes,1,Oil,Window,2,2,4,13,Corner,Central,1,26.461072863618725,7,15,3.094011004280354,2003.0,11,646310.2732433269
3,1,3837,0.8428614049655084,1962,Rural,3.1496420642185536,11.988803148384541,7,190613,1.9462058993271474,283.5399852867655,Cape Cod,0,No,2,Gas,Central,2,3,1,4,Inside,East,7,2.88513497466874,9,11,6.735312598991562,1963.0,60,791280.8677621761
2,1,4493,0.39041792383809004,2009,Urban,2.2118405760202338,48.35220673649715,2,188422,1.414428797407555,121.44311831239452,Bungalow,3,No,1,Gas,Window,2,4,4,6,Inside,Central,8,6.298708112951117,8,40,8.448482062686187,2012.0,13,895255.2054786742
1,3,2605,0.9172478224997466,1908,Rural,1.5120061621313616,68.54405223712914,3,74397,2.874005367584079,367.1918206774752,Colonial,3,Yes,1,Electric,Central,3,2,4,6,Inside,East,5,29.37098084617793,3,66,1.7135024296197832,1965.0,114,437573.20160866855
5,3,2616,0.5874037635339555,1993,Urban,3.0592101739449147,77.90053939240377,10,107085,1.32269354222508,343.1249679287536,Cape Cod,0,Yes,1,Oil,Central,4,2,1,13,CulDSac,North,2,25.495019957550284,6,57,4.525157638414533,1951.0,29,599927.2655559642
4,2,3771,0.22353876502768472,2016,Rural,0.343008190278422,2.0052709784008527,10,93865,0.7371767816879494,159.05537120415846,Bungalow,0,No,1,Solar,Central,2,2,4,5,FR2,Central,2,27.40587307547103,6,90,3.1918771012384095,1958.0,6,792005.1782475219
5,3,3268,0.18261892399181007,1910,Urban,0.5639368534734959,89.04695739838898,4,85956,2.9921222196485497,88.40083323203218,Ranch,3,Yes,2,Solar,Window,3,4,1,13,FR3,Central,5,4.693555350331858,5,90,2.833589969623799,2011.0,112,616396.6750252065
4,2,2478,0.5976488156798663,1998,Suburban,0.2609978189279421,56.92813829505244,7,188525,1.1696123013972846,51.200174898000604,Bungalow,3,Yes,1,Solar,Window,1,2,2,8,FR2,South,7,6.733820789521927,3,8,8.608212607401725,2011.0,24,570689.1577466315
5,2,1796,0.7737894312693218,2000,Urban,2.545932182987043,81.19091149599046,2,130727,2.6281446217490183,368.65763690654853,Ranch,1,Yes,0,Solar,Central,2,2,4,7,FR2,West,7,18.359789238376596,9,16,4.216540068218385,2010.0,22,442696.825143796
5,2,2372,0.792430365355073,1941,Rural,3.042972483017195,80.79380300142834,3,173978,0.9138519870577182,225.2204977129666,Ranch,2,No,0,Electric,None,1,3,3,9,Corner,Central,4,15.301277519579624,7,4,3.3907634180391275,1957.0,81,491102.6352754201
5,3,761,0.3119695342192172,1912,Urban,0.40615083065332225,18.985266027096912,7,44988,2.328384929443445,161.76495708906947,Bungalow,0,Yes,1,Oil,Window,2,2,4,5,CulDSac,East,3,9.305850021137942,4,25,6.035105414260137,1972.0,110,179661.66987325667
4,1,4576,0.24403442096655908,1935,Suburban,3.6339998907446915,11.01721202536331,7,188795,1.81112348618063,428.3265079031561,Bungalow,0,Yes,2,Electric,Window,1,1,1,7,CulDSac,West,9,26.57346584224877,6,84,2.1940157963738125,1980.0,87,910587.8646989953
4,2,2351,0.0659184892677633,2019,Urban,1.2289358504213657,72.12872689738266,10,63800,2.952266395725324,296.806608284692,Ranch,2,No,2,Gas,Window,3,3,1,10,Inside,North,7,27.090964158299403,5,0,2.2989349056807895,1951.0,3,534918.3617616403
5,1,1375,0.6952391936411109,1912,Rural,3.457487123472344,15.642691882161907,3,188502,1.8820758902309986,259.00116819829225,Contemporary,1,Yes,1,Oil,Window,2,3,3,4,FR2,West,2,9.104678299325029,1,0,5.202887308715046,1981.0,110,279270.56381117087
2,1,1539,0.12273984551186204,1911,Rural,4.9112959861727035,84.99374914047237,1,193607,0.5625378797271353,371.68958248780785,Cape Cod,3,Yes,2,Oil,Central,3,4,3,14,FR3,South,1,5.0947176474622236,2,34,4.092727286461841,1991.0,111,235510.51930259063
3,3,3820,0.4497231416776295,1936,Suburban,3.486418763263871,72.61894838621052,3,117329,2.0096949740602197,407.79157011764414,Colonial,3,Yes,2,Solar,None,3,2,1,6,Corner,North,2,4.898226412724248,1,8,2.9498238392232445,1960.0,86,732208.2885415106
3,1,1139,0.6215980558173814,1973,Rural,4.427645959325682,84.18253643652626,5,82284,0.8632911408415651,343.03657771135977,Bungalow,1,Yes,2,Solar,None,1,1,2,4,CulDSac,Central,3,14.790543264062203,9,86,0.539511322741022,1980.0,49,252295.26101079784
3,1,2061,0.9402534976736932,2019,Urban,4.7461726830410305,29.901267960934607,7,86232,2.496352288205218,220.00315929967635,Cape Cod,1,No,1,Solar,None,2,1,2,5,Inside,North,5,4.421095614339912,9,37,5.207742386385216,1968.0,3,462352.9625785921
4,3,955,0.3462120301079802,1972,Urban,2.485080136926346,31.659806041056903,4,74420,2.6414204912247476,189.64939633609373,Cape Cod,2,Yes,0,Solar,None,4,2,1,12,FR3,North,3,14.463536551809147,5,3,8.16609205601075,2015.0,50,292167.9115736747
4,2,4204,0.2872835543241938,1951,Urban,3.541392399156564,67.12215563463177,1,67710,1.7052337969867857,385.8324691363511,Contemporary,2,Yes,0,Gas,Central,4,2,2,13,FR2,South,9,14.127055149365795,8,51,8.51377205286058,2016.0,71,796708.8389959715
2,1,3923,0.6714521465717935,1970,Rural,4.274649342423625,3.144595505894754,6,122035,2.4580536426307464,258.95358032014303,Cape Cod,3,Yes,0,Solar,Window,3,4,3,8,FR3,East,4,26.581251289566882,4,18,2.354399797260802,1965.0,52,800573.9276441701
3,3,834,0.6382770804509026,1901,Urban,1.8473836730844921,72.64967463374226,2,61283,0.8627768387040129,352.19303925868815,Bungalow,1,Yes,0,Electric,Window,1,1,2,7,CulDSac,North,7,9.238207974101092,1,4,5.996412039474883,1967.0,121,125093.65270725975
3,1,2148,0.36550429414271834,2017,Urban,1.380846851145935,83.57830708546012,3,55968,1.730195466339115,445.199394540276,Cape Cod,1,Yes,0,Oil,Central,1,3,3,7,Corner,East,4,17.039247529908835,4,91,8.558813094629404,1952.0,5,467862.3894664217
5,1,2696,0.9316967437342972,1955,Urban,4.73833300661386,41.516358660410404,4,92508,1.4848606617264615,457.9453173683516,Bungalow,3,No,2,Gas,Window,1,4,4,11,FR2,West,3,22.433245996380844,7,47,4.0872592827626475,1965.0,67,532613.2478877486
4,2,4813,0.8526192111151512,1959,Suburban,3.6588871518072086,76.48788300884686,6,143435,2.0282934676327034,138.8578196202863,Bungalow,3,No,2,Gas,Central,2,4,3,6,Corner,South,1,18.07948645397224,2,86,9.321368173075285,2012.0,63,960687.4983539522
3,1,2701,0.2627834185718271,1922,Rural,1.1764424535415492,17.461091698226195,6,115366,0.6111929720078999,93.94497513625704,Ranch,3,Yes,2,Oil,None,2,3,4,7,FR3,Central,9,28.64500142691404,2,62,9.029785291295529,1970.0,100,551750.6956889179
2,3,2273,0.277185418162797,2002,Rural,2.3005086241129558,32.22603938194847,7,35738,2.3803070956215686,130.64368016841894,Contemporary,3,Yes,1,Oil,Central,1,4,3,5,FR3,North,1,18.267185674743217,6,37,2.081338974188094,2014.0,20,560346.8664938118
2,1,2700,0.5366853295427265,1939,Rural,4.002613670735266,97.43049631104775,5,33098,0.6978232236867092,375.68588526775136,Colonial,3,No,2,Oil,Window,4,2,3,9,Inside,East,1,27.104934264868298,9,51,2.5896483290020376,1990.0,83,466842.6394941202
3,2,4257,0.7848934966441843,1963,Suburban,2.780608655500367,98.63281735601262,7,125424,2.141178793825412,185.02901802308008,Ranch,2,No,0,Gas,Window,4,3,2,12,FR2,North,1,7.729163482985417,3,86,1.8044199864596888,1993.0,59,831094.9258198881
4,2,4196,0.09183836041904117,2002,Rural,3.2847652810128567,51.2605053021588,2,108672,0.5461430638498606,86.69464042066488,Colonial,3,No,2,Electric,Window,2,3,3,7,FR3,South,5,17.042206796993373,7,45,1.960543514547023,1959.0,20,860577.1355436622
2,3,4348,0.7086683960479714,1984,Suburban,3.793464190020757,93.4269791463877,1,68244,2.5797201593918238,49.19274625348463,Bungalow,1,Yes,0,Electric,None,1,1,1,14,CulDSac,Central,7,16.527524833716306,9,81,9.07862087173498,2001.0,38,855887.9331769375
5,2,3773,0.6658241025129922,1922,Suburban,3.1478450251640053,52.27306780568546,10,169325,0.9367490755594533,163.65659441484394,Ranch,0,Yes,2,Oil,Central,4,3,4,9,CulDSac,West,7,29.68883724913246,9,92,9.311379091926229,2008.0,100,800643.9203464711
2,1,2415,0.2699060911173388,1928,Rural,2.7463886774187594,29.15881281611573,8,84333,1.7887436899424762,68.06822017525566,Cape Cod,2,Yes,0,Gas,Central,4,4,4,7,Corner,West,1,6.5329362452741435,4,91,0.5189724118513095,1977.0,94,487697.32867378707
1,2,4441,0.6972853625792813,1977,Urban,3.77310999350009,26.689928809877184,1,155349,1.1537322593190484,78.18680626665348,Cape Cod,1,Yes,2,Solar,Window,2,1,3,5,CulDSac,East,6,4.659305251796335,2,8,5.936033556722048,1968.0,45,853613.930951807
1,3,2605,0.9431740316894784,1989,Urban,3.6650588736177836,92.95057053681488,2,80969,2.3066180051526715,341.9419867231351,Colonial,0,Yes,0,Gas,Central,2,4,1,9,FR3,West,9,18.544326290097402,1,49,5.642315628575716,1953.0,33,532613.3964031019
4,2,1274,0.09444655272318009,1950,Rural,3.186374760897577,17.24463889738591,10,120744,1.3033777504743032,9.86604783420264,Bungalow,2,Yes,0,Oil,Window,4,2,3,10,CulDSac,East,6,7.098918228295869,6,73,3.9054764672445987,1973.0,72,327938.2245649747
3,2,986,0.3536694525274594,1968,Rural,1.8629681255714552,57.96324582018182,6,147286,2.311522983970793,58.776630812719,Colonial,3,No,1,Gas,Central,1,2,3,7,FR2,Central,4,19.35508269668355,5,65,6.31697592823107,1982.0,54,243411.50785653485
4,2,2758,0.4662678808330375,2018,Suburban,2.088479251781331,55.552506806271964,1,105028,1.2121780170886913,422.1827456065482,Contemporary,2,No,2,Gas,None,4,1,2,14,Corner,North,9,29.18842811132675,6,76,9.473678255108501,1960.0,4,619304.5151361963
4,3,3261,0.9042973409784552,1994,Rural,4.855148889532077,73.9621684652995,10,65421,2.3811827273394,422.45704250912655,Cape Cod,3,Yes,0,Gas,None,4,1,3,10,FR2,South,3,28.421926864225,7,37,1.7025488272214617,1976.0,28,680823.5118078517
4,2,2664,0.9641483742786988,1988,Suburban,0.6506910682284766,49.924290752477475,3,162526,0.5765137408422606,164.62173938178847,Ranch,3,Yes,2,Solar,Central,1,4,3,14,FR3,Central,4,7.317539226997941,9,26,1.2041090971645563,1954.0,34,614462.7421185846
4,2,4451,0.4719094841715156,1930,Rural,1.4156740945388933,27.22856607081342,7,178594,1.2082783384346212,43.976504184364494,Ranch,3,Yes,0,Oil,None,2,2,2,11,FR3,Central,4,5.541442272258394,6,19,0.33390570828975674,1967.0,92,896570.1389389907
5,1,3853,0.7625269915350816,1949,Urban,2.5127686201012454,16.939649963157855,8,68575,1.7465837661006973,352.48516690360293,Ranch,0,No,1,Oil,None,1,1,2,14,CulDSac,West,4,17.041808971295097,6,61,3.6383330784014345,1960.0,73,716081.0539972422
5,3,4866,0.5550779725762589,1919,Urban,4.19997546210455,62.08188035058918,4,33192,0.6126489547993137,180.0658438869372,Cape Cod,2,No,1,Oil,None,1,2,1,6,Inside,West,6,17.809930002582927,3,73,3.3762847707786605,1973.0,103,891906.6286929476
2,2,1339,0.5608937880043077,2007,Rural,0.9020107522756665,71.89907568532331,3,141116,0.9650851534281966,22.732313602462916,Bungalow,3,No,1,Electric,Window,1,2,2,5,Inside,South,7,20.036377105729184,8,15,4.308196881586439,1961.0,15,284225.32062915724
1,3,2001,0.3141945393130386,1954,Suburban,1.4570776288105884,56.95212786820326,1,157874,2.8363424541030082,78.91349064989927,Cape Cod,1,No,1,Electric,Central,1,2,4,8,FR3,North,9,22.37398231661085,9,78,5.033100308809489,1951.0,68,424787.48318091134
4,2,3859,0.2561084335706855,1980,Urban,0.422411267196671,73.83512771211947,9,111311,2.9420856629504732,68.60740598201215,Cape Cod,2,Yes,0,Oil,Central,2,4,4,5,FR3,Central,3,18.228240664824124,1,12,7.578239940304546,1972.0,42,796650.935476367
2,2,2877,0.32360507862783905,2008,Suburban,3.5593278036490106,14.152120244996013,10,171474,2.349374868476214,294.5581719138311,Ranch,1,No,2,Gas,Window,4,4,1,13,Corner,West,8,3.7967136097300522,6,19,3.921133904575184,1956.0,14,670731.6008784369
1,2,4504,0.5785116068942253,1901,Rural,1.2672262338305191,88.24701949431355,6,110781,1.130500126542282,449.05879180178067,Cape Cod,0,No,1,Gas,Window,3,2,3,8,FR3,Central,8,23.80966013179871,7,23,3.3061310936123354,1993.0,121,802248.9510712513
3,1,4523,0.07769742672098455,1924,Rural,2.0045062782876575,58.239550840850306,6,66527,1.1512936135899225,396.5360166617287,Ranch,0,Yes,1,Oil,None,2,2,1,13,FR3,North,1,2.845756943476466,8,49,8.26878820259627,2020.0,98,819569.1534925454
5,1,4814,0.9118864971385855,1912,Urban,2.2741370904453726,12.684392689259717,9,82181,2.1144758944876823,273.25802250861506,Bungalow,2,Yes,1,Solar,Central,1,2,2,9,Corner,East,5,1.0897842434071663,8,6,8.497966706536564,,110,912547.2885515362
1,1,3827,0.1984695240722874,2021,Rural,4.4674382844716325,46.1925204205735,1,121472,0.7939990414967544,211.07758246374004,Contemporary,0,Yes,2,Solar,Window,4,3,3,11,FR2,North,5,23.204916800050356,7,86,2.327659642933532,1951.0,1,769404.0812616543
3,3,3431,0.25908424302781724,2002,Urban,2.115518422623061,84.47917378659115,6,188074,2.8707734510759164,309.3383545344325,Ranch,0,No,0,Gas,None,4,3,1,9,FR2,Central,8,16.676544020852436,8,87,3.1467182271130834,2013.0,20,742160.6576012907
1,3,4358,0.542362367625264,1991,Suburban,0.8116025975847204,89.75621934531601,5,111219,1.0620322487754614,221.90637049004042,Colonial,2,Yes,0,Gas,Central,1,4,1,7,Corner,Central,8,21.10844684830244,9,28,8.251163709100883,1963.0,31,899942.5149000362
5,1,3112,0.7246090280204154,2005,Urban,2.669143197866593,26.46495049987615,6,173532,2.9990890635636096,123.04956128815797,Contemporary,1,No,0,Electric,None,2,2,4,6,Corner,South,2,11.791046064124162,7,4,0.7940824429776483,1998.0,17,662307.3712695389
5,3,2751,0.14094260200717745,2018,Urban,4.818494173778285,71.12658247104531,8,149783,1.739334488256151,339.5987276761398,Bungalow,3,No,0,Solar,Central,1,3,1,5,FR2,Central,3,0.8272285589725283,3,34,3.258467803907379,1968.0,4,694028.7680678535
2,2,4275,0.351809962669804,1969,Suburban,3.0776596411489745,9.998524748377669,5,191554,2.428574972482341,436.6219728706605,Contemporary,2,No,2,Gas,None,4,1,3,4,FR2,West,2,10.264952799365249,9,64,4.483501070408612,1951.0,53,882897.8454833744
4,2,3345,0.9702408752956393,1966,Urban,4.918597380256806,3.3545871412157813,2,177519,0.5054602362638931,186.43516534043025,Ranch,2,No,2,Gas,Central,4,1,1,5,FR2,South,1,18.43998937123271,1,99,1.8707161520057103,2009.0,56,684985.9131451814
1,2,4466,0.29922581844189844,1957,Urban,4.2214258138004634,56.03989538199428,2,113265,2.7218660118791047,420.76923384566845,Bungalow,3,Yes,2,Oil,Central,2,2,1,5,FR2,Central,2,7.158240578868237,8,81,1.7991419661069818,1963.0,65,830148.6451391077
1,1,4364,0.3473976378099895,1998,Rural,0.27623220544572274,69.48275793281259,10,80126,1.175005111951451,215.54102324174522,Colonial,1,Yes,1,Electric,Central,3,3,2,8,CulDSac,North,6,20.790227842171475,6,69,4.248620580135287,2007.0,24,867493.5949747459
3,3,2822,0.8446735660871318,1981,Suburban,3.326158017347505,79.5786731176502,5,50545,2.169841861370163,200.667971549713,Ranch,3,No,2,Solar,Central,1,1,1,12,Corner,Central,1,23.934829791812376,3,86,7.545217247348557,2002.0,41,580320.6589638346
5,1,3392,0.09770371010593248,1974,Urban,1.50515770003363,34.02162384553347,3,85114,2.515888201983974,14.162178773513833,Ranch,3,Yes,0,Solar,None,3,4,3,4,Inside,North,6,13.900876451783995,9,73,8.402329795476275,2008.0,48,688549.5087108185
1,3,2297,0.49138251036852226,2017,Suburban,2.8421225926591474,0.6525410428886991,10,123740,0.9103693513975051,347.63945068370515,Bungalow,1,No,2,Electric,Window,4,1,4,7,CulDSac,North,1,26.333778293040442,6,6,9.792350925361733,1985.0,5,538057.9776118428
5,2,4062,0.41063592622908673,1983,Suburban,1.4687914355630103,47.95192371113538,3,43890,1.6062737033230725,403.75126255691146,Bungalow,1,No,1,Gas,Central,3,4,4,13,Inside,Central,2,25.717088654788977,7,43,0.7398405009171904,1969.0,39,822707.4420972508
1,1,4663,0.35075742191321857,1963,Urban,1.8094650413659232,1.585354537356698,8,151284,1.7345898516298084,331.7784597792805,Contemporary,3,Yes,0,Solar,Central,1,1,4,10,Inside,North,8,26.402709607359096,2,71,2.166822011459927,1971.0,59,937792.4711947623
2,3,2124,0.3214146143425263,1968,Rural,4.623526687595479,9.198451067079993,7,82482,1.2802986633480113,75.68047569597175,Colonial,3,Yes,2,Solar,Central,1,1,4,14,FR3,East,6,20.000592463376634,1,12,7.566298423841977,1966.0,54,474805.9991737747
4,3,632,0.13680539961738875,1982,Suburban,1.112551605969356,32.668902253174835,1,162812,1.7043895743224535,51.64673377632156,Contemporary,2,No,0,Solar,Central,4,3,2,13,Corner,South,9,9.491275490370606,1,93,5.405987060556619,1965.0,40,168379.82188980514
1,2,4625,0.34908453788406635,1985,Urban,4.383134678326569,43.71720495601772,5,191193,1.2938641441383452,286.42937580926974,Contemporary,1,Yes,0,Oil,None,2,1,3,6,CulDSac,Central,1,14.696912829961374,3,81,3.276797739624182,1979.0,37,933473.4115230432
5,1,3166,0.09089978257988515,1958,Suburban,0.24924325954543436,27.946944122964858,9,172290,1.4018693626380232,200.75812709230095,Ranch,0,No,2,Electric,Window,2,1,2,11,Corner,East,5,21.460064161167196,3,77,2.055896612472435,2012.0,64,628675.2130482515
2,1,3403,0.7919156704622136,1959,Rural,0.5452950380112771,58.18652665047078,4,101591,2.1733279467568476,214.54889174279478,Bungalow,1,Yes,2,Solar,Window,4,4,4,6,FR2,North,7,6.7116277712458965,8,74,2.8047755164244803,1996.0,63,647647.0756870363
1,1,4496,0.428316404260111,1982,Rural,4.287907702782891,5.534978921809519,1,118241,2.0814831707624926,483.90012337150387,Ranch,3,No,1,Electric,Window,1,4,2,11,Corner,North,9,22.295883523008527,7,37,4.292889503009519,1974.0,40,857329.1208278481
3,2,4309,0.471708640703916,2010,Rural,3.189724551455057,14.457971023958471,8,64722,1.080664314493813,361.9613355965327,Colonial,3,No,2,Gas,None,2,1,1,5,Inside,South,9,16.668614204244687,8,12,1.7715121950603274,1970.0,12,900370.7662659737
4,1,1319,0.898914857127625,1961,Urban,3.7614570763937967,69.52584007554336,5,79431,2.7437072119885615,205.89386960387833,Contemporary,3,Yes,2,Electric,Window,3,2,3,8,FR2,East,4,3.332514488365117,1,53,9.642259558767506,1993.0,61,301892.4480823729
1,2,1572,0.6751522346681598,1915,Urban,1.126146587027086,14.214085359791772,2,72000,2.6569713641784767,9.549639920857445,Colonial,3,Yes,2,Oil,None,4,1,1,7,Corner,East,4,16.939946646504932,4,43,1.0758844459987438,1984.0,107,276456.3915323398
2,2,4318,0.0576561481750138,1987,Rural,2.7317089323915074,63.97752015704224,1,101975,1.772708266724879,17.047848926635133,Bungalow,0,No,0,Oil,None,3,1,2,14,Corner,Central,4,2.469896077268257,8,96,9.855774344892192,2012.0,35,830908.6734713134
3,2,2807,0.9460160818132207,2004,Urban,3.7123741954993936,5.468462075336555,3,60921,1.583126856739376,342.4018478229281,Bungalow,1,Yes,1,Electric,Central,1,3,1,12,Inside,North,3,0.9220649088753503,2,12,8.418932860006725,1983.0,18,621677.3022058152
2,3,4920,0.27528724267882565,1967,Rural,3.1738392713502868,40.73822791191404,9,129265,1.442139957460272,418.86937975888196,Cape Cod,0,Yes,0,Oil,None,2,1,2,6,FR2,West,8,26.744016262264893,7,24,4.231516175137391,1975.0,55,980917.951769402
2,1,3630,0.1522334755218659,1914,Urban,2.4113239577669265,17.740947012118234,1,118747,2.268169796666098,353.8513147748419,Colonial,0,No,2,Solar,Window,1,1,2,14,Inside,Central,5,14.952525292332593,8,23,7.398163343882102,2016.0,108,612462.8241558307
3,1,4175,0.7797217694618381,1988,Rural,4.802940553544802,10.963628253518642,4,191686,2.1791651430236763,202.94387630236272,Ranch,3,No,1,Oil,Window,3,4,3,8,Corner,Central,7,16.527044823689582,9,28,6.71515243696386,1965.0,34,872897.918023334
2,2,3716,0.5254534500733823,2007,Suburban,3.4131709339218825,56.70327835012275,8,47601,0.9904515173449466,15.56786896528478,Colonial,0,Yes,2,Gas,Window,1,4,3,13,CulDSac,Central,6,8.758164263092873,7,99,2.1328691794893095,2018.0,15,780659.5321120932
3,2,3885,0.46208203771711664,1954,Rural,4.547978921182065,92.83357720056217,8,123332,2.178645078250903,483.70081511761487,Contemporary,3,Yes,0,Electric,Central,1,4,3,12,CulDSac,South,9,16.510969223996057,9,69,3.390700861189464,1959.0,68,774484.6805572168
1,1,1243,0.2870279256986047,1934,Rural,3.6758755067110385,5.478704792354883,10,153254,1.1310779852550998,493.1680310790433,Bungalow,3,No,0,Electric,Central,4,4,4,9,FR3,South,3,5.481626418417116,2,17,5.131225628054579,1953.0,88,225492.68921836672
3,2,794,0.5700979153692027,1954,Urban,3.703771290128648,42.15542482180342,8,181586,0.5463958413088139,274.6822757221343,Bungalow,3,No,2,Gas,Central,4,1,3,5,CulDSac,Central,6,22.49655102284349,1,91,6.378441798877269,2006.0,68,234014.83588287313
3,1,4596,0.31066537494245805,1913,Urban,0.49208952181262877,70.75354377454437,10,149004,2.2480216938434427,35.33548234755279,Colonial,0,No,1,Gas,None,1,2,1,4,FR2,West,3,24.788800231914625,1,4,5.428949813566215,2005.0,109,858142.9704262608
4,3,1088,0.9065038550227142,1948,Urban,1.8613766470843236,46.268783168782704,8,177364,2.111984006151874,270.48625295723343,Colonial,3,No,0,Gas,Window,4,3,3,14,FR3,East,2,25.74833550761818,4,17,4.729874610064738,1962.0,74,268426.14211071376
3,2,2804,0.2544442557465331,1982,Urban,4.306010092926327,80.64959461052452,4,192582,1.5270231559358536,446.1692351104042,Colonial,0,No,2,Gas,None,1,3,3,4,FR2,East,3,3.646255164123936,1,62,4.431522734549001,2020.0,40,562029.3813732344
3,1,3257,0.8901373929329659,2001,Urban,1.2397589245289042,17.96453158641317,8,58000,1.8142151397987654,339.99275506410675,Contemporary,1,No,2,Solar,None,3,2,3,10,CulDSac,North,2,16.95375481017139,7,36,4.9826449929501795,,21,668925.6495547319
